Payment_Date,Payment_Total
2018-03-11 14:00:00,8659.36246
2018-03-11 15:00:00,7249.554
2018-03-11 16:00:00,6299.80327
2018-03-11 17:00:00,4097.76004
2018-03-11 18:00:00,5750.080201
2018-03-11 19:00:00,7161.69446
2018-03-11 20:00:00,9562.112115
2018-03-11 21:00:00,10486.735345
2018-03-11 22:00:00,12473.268161
2018-03-11 23:00:00,13368.796345
2018-03-12 00:00:00,6385.47896
2018-03-12 01:00:00,2411.860615
2018-03-12 02:00:00,1327.56
2018-03-12 03:00:00,258.174885
2018-03-12 04:00:00,556.37
2018-03-12 05:00:00,0.0
2018-03-12 06:00:00,384.674885
2018-03-12 07:00:00,819.60477
2018-03-12 08:00:00,1631.6774655
2018-03-12 09:00:00,3421.25023
2018-03-12 10:00:00,6251.239345
2018-03-12 11:00:00,6506.09096
2018-03-12 12:00:00,6211.26477
2018-03-12 13:00:00,5937.77177
2018-03-12 14:00:00,6713.768885
2018-03-12 15:00:00,7292.25396
2018-03-12 16:00:00,9145.260345
2018-03-12 17:00:00,5421.767345
2018-03-12 18:00:00,5764.46792
2018-03-12 19:00:00,7751.689655
2018-03-12 20:00:00,11391.624575
2018-03-12 21:00:00,9961.839925
2018-03-12 22:00:00,9515.686845
2018-03-12 23:00:00,9079.181207
2018-03-13 00:00:00,5656.528115
2018-03-13 01:00:00,3215.572615
2018-03-13 02:00:00,579.9448045
2018-03-13 03:00:00,413.252385
2018-03-13 04:00:00,154.8475
2018-03-13 05:00:00,0.0
2018-03-13 06:00:00,126.04
2018-03-13 07:00:00,1047.029
2018-03-13 08:00:00,2143.197477
2018-03-13 09:00:00,4764.51854
2018-03-13 10:00:00,5342.589155
2018-03-13 11:00:00,6309.268115
2018-03-13 12:00:00,6254.573885
2018-03-13 13:00:00,7549.451
2018-03-13 14:00:00,7036.47073
2018-03-13 15:00:00,8378.831575
2018-03-13 16:00:00,5545.207425
2018-03-13 17:00:00,8529.30827
2018-03-13 18:00:00,4650.95627
2018-03-13 19:00:00,7798.4027585
2018-03-13 20:00:00,7962.4965345
2018-03-13 21:00:00,8850.123425
2018-03-13 22:00:00,10139.65373
2018-03-13 23:00:00,10179.5129715
2018-03-14 00:00:00,4930.3372585
2018-03-14 01:00:00,2350.13448
2018-03-14 02:00:00,1032.93
2018-03-14 03:00:00,670.335
2018-03-14 04:00:00,22.885
2018-03-14 05:00:00,0.0
2018-03-14 06:00:00,136.16
2018-03-14 07:00:00,748.488885
2018-03-14 08:00:00,2214.9575
2018-03-14 09:00:00,4285.64773
2018-03-14 10:00:00,5776.6111035
2018-03-14 11:00:00,7044.6929885
2018-03-14 12:00:00,6823.2597985
2018-03-14 13:00:00,7091.00327
2018-03-14 14:00:00,6110.4788505
2018-03-14 15:00:00,6746.854546
2018-03-14 16:00:00,7173.044615
2018-03-14 17:00:00,7961.25519
2018-03-14 18:00:00,6635.4535285
2018-03-14 19:00:00,6989.493
2018-03-14 20:00:00,10089.203575
2018-03-14 21:00:00,11804.175
2018-03-14 22:00:00,10958.85623
2018-03-14 23:00:00,11093.923845
2018-03-15 00:00:00,8139.17192
2018-03-15 01:00:00,3809.28415
2018-03-15 02:00:00,1813.803
2018-03-15 03:00:00,839.2125
2018-03-15 04:00:00,432.653
2018-03-15 05:00:00,0.0
2018-03-15 06:00:00,575.8625
2018-03-15 07:00:00,915.86
2018-03-15 08:00:00,2129.949615
2018-03-15 09:00:00,5207.69473
2018-03-15 10:00:00,7888.3102185
2018-03-15 11:00:00,9675.582339
2018-03-15 12:00:00,7247.0466205
2018-03-15 13:00:00,7107.482885
2018-03-15 14:00:00,7220.666276
2018-03-15 15:00:00,6756.7399
2018-03-15 16:00:00,9279.189
2018-03-15 17:00:00,6782.89596
2018-03-15 18:00:00,7969.672776
2018-03-15 19:00:00,6664.204
2018-03-15 20:00:00,9567.230121
2018-03-15 21:00:00,12415.113075
2018-03-15 22:00:00,14650.4021955
2018-03-15 23:00:00,11020.27773
2018-03-16 00:00:00,8270.443385
2018-03-16 01:00:00,3145.911365
2018-03-16 02:00:00,3262.9411035
2018-03-16 03:00:00,281.75
2018-03-16 04:00:00,60.2025
2018-03-16 05:00:00,246.7325
2018-03-16 06:00:00,38.87
2018-03-16 07:00:00,1036.954885
2018-03-16 08:00:00,1968.696385
2018-03-16 09:00:00,4573.055385
2018-03-16 10:00:00,6062.282615
2018-03-16 11:00:00,8563.521
2018-03-16 12:00:00,9140.68346
2018-03-16 13:00:00,6492.91196
2018-03-16 14:00:00,8704.890155
2018-03-16 15:00:00,7652.0310805
2018-03-16 16:00:00,6326.50581
2018-03-16 17:00:00,6855.9322645
2018-03-16 18:00:00,6712.350245
2018-03-16 19:00:00,9221.574
2018-03-16 20:00:00,9215.11123
2018-03-16 21:00:00,11529.35973
2018-03-16 22:00:00,11477.74796
2018-03-16 23:00:00,12446.6216605
2018-03-17 00:00:00,7202.542115
2018-03-17 01:00:00,3009.57323
2018-03-17 02:00:00,1438.06327
2018-03-17 03:00:00,1246.255
2018-03-17 04:00:00,203.803
2018-03-17 05:00:00,57.385
2018-03-17 06:00:00,126.385
2018-03-17 07:00:00,742.163885
2018-03-17 08:00:00,2425.3385
2018-03-17 09:00:00,2495.35602
2018-03-17 10:00:00,4648.09369
2018-03-17 11:00:00,5855.685345
2018-03-17 12:00:00,8412.640655
2018-03-17 13:00:00,8517.060195
2018-03-17 14:00:00,7773.9372905
2018-03-17 15:00:00,5857.3065805
2018-03-17 16:00:00,7789.306385
2018-03-17 17:00:00,7440.098466
2018-03-17 18:00:00,8346.872845
2018-03-17 19:00:00,7760.40769
2018-03-17 20:00:00,10828.113535
2018-03-17 21:00:00,14068.939805
2018-03-17 22:00:00,12664.455615
2018-03-17 23:00:00,12760.446
2018-03-18 00:00:00,12104.5557935
2018-03-18 01:00:00,6159.848431
2018-03-18 02:00:00,2243.592615
2018-03-18 03:00:00,518.098
2018-03-18 04:00:00,57.385
2018-03-18 05:00:00,440.105
2018-03-18 06:00:00,137.655
2018-03-18 07:00:00,333.684
2018-03-18 08:00:00,1428.587615
2018-03-18 09:00:00,2783.60927
2018-03-18 10:00:00,4353.3595
2018-03-18 11:00:00,7654.330655
2018-03-18 12:00:00,6051.00146
2018-03-18 13:00:00,9682.36773
2018-03-18 14:00:00,7886.941845
2018-03-18 15:00:00,8243.4298505
2018-03-18 16:00:00,8215.358431
2018-03-18 17:00:00,7815.411615
2018-03-18 18:00:00,10629.312276
2018-03-18 19:00:00,9854.89073
2018-03-18 20:00:00,10529.08996
2018-03-18 21:00:00,15410.172431
2018-03-18 22:00:00,20469.448
2018-03-18 23:00:00,20606.764555
2018-03-19 00:00:00,10524.007236
2018-03-19 01:00:00,6609.889546
2018-03-19 02:00:00,2174.1325
2018-03-19 03:00:00,1135.5215
2018-03-19 04:00:00,743.13
2018-03-19 05:00:00,947.4275
2018-03-19 06:00:00,447.925
2018-03-19 07:00:00,1762.32877
2018-03-19 08:00:00,3763.2025
2018-03-19 09:00:00,6392.73477
2018-03-19 10:00:00,9890.81167
2018-03-19 11:00:00,9675.87
2018-03-19 12:00:00,10306.80485
2018-03-19 13:00:00,11443.25946
2018-03-19 14:00:00,10058.474425
2018-03-19 15:00:00,10359.40723
2018-03-19 16:00:00,10015.47075
2018-03-19 17:00:00,7405.068385
2018-03-19 18:00:00,7629.27825
2018-03-19 19:00:00,9008.984885
2018-03-19 20:00:00,13001.164345
2018-03-19 21:00:00,16018.67246
2018-03-19 22:00:00,20808.43419
2018-03-19 23:00:00,16618.684155
2018-03-20 00:00:00,8406.453885
2018-03-20 01:00:00,3817.74723
2018-03-20 02:00:00,1895.429885
2018-03-20 03:00:00,720.704885
2018-03-20 04:00:00,620.9885
2018-03-20 05:00:00,365.0675
2018-03-20 06:00:00,290.0875
2018-03-20 07:00:00,699.1425
2018-03-20 08:00:00,3036.770615
2018-03-20 09:00:00,6509.6094885
2018-03-20 10:00:00,7267.68973
2018-03-20 11:00:00,11248.816655
2018-03-20 12:00:00,10299.020385
2018-03-20 13:00:00,9984.35773
2018-03-20 14:00:00,8686.823517
2018-03-20 15:00:00,9788.373925
2018-03-20 16:00:00,9570.438115
2018-03-20 17:00:00,8914.92259
2018-03-20 18:00:00,8830.631845
2018-03-20 19:00:00,8551.36596
2018-03-20 20:00:00,10676.266914
2018-03-20 21:00:00,14404.647
2018-03-20 22:00:00,17824.17269
2018-03-20 23:00:00,15476.93
2018-03-21 00:00:00,7357.643075
2018-03-21 01:00:00,5035.390207
2018-03-21 02:00:00,1434.302885
2018-03-21 03:00:00,468.544385
2018-03-21 04:00:00,229.77
2018-03-21 05:00:00,545.054
2018-03-21 06:00:00,482.0225
2018-03-21 07:00:00,1246.2435
2018-03-21 08:00:00,2841.661615
2018-03-21 09:00:00,4465.587885
2018-03-21 10:00:00,6352.8530805
2018-03-21 11:00:00,8880.9555
2018-03-21 12:00:00,8445.6805
2018-03-21 13:00:00,8454.110115
2018-03-21 14:00:00,9390.440575
2018-03-21 15:00:00,8636.72977
2018-03-21 16:00:00,9103.51477
2018-03-21 17:00:00,8306.266644
2018-03-21 18:00:00,10162.665322
2018-03-21 19:00:00,7663.703822
2018-03-21 20:00:00,12718.4592585
2018-03-21 21:00:00,13192.880293
2018-03-21 22:00:00,16825.1433445
2018-03-21 23:00:00,15496.353615
2018-03-22 00:00:00,8688.664115
2018-03-22 01:00:00,3568.381115
2018-03-22 02:00:00,1763.214454
2018-03-22 03:00:00,296.930115
2018-03-22 04:00:00,165.0825
2018-03-22 05:00:00,583.234
2018-03-22 06:00:00,838.074115
2018-03-22 07:00:00,1260.583954
2018-03-22 08:00:00,4149.9935
2018-03-22 09:00:00,5213.145684
2018-03-22 10:00:00,6018.6398965
2018-03-22 11:00:00,7813.893385
2018-03-22 12:00:00,7872.197902
2018-03-22 13:00:00,8821.12054
2018-03-22 14:00:00,7494.101362
2018-03-22 15:00:00,11411.04589
2018-03-22 16:00:00,9429.827891
2018-03-22 17:00:00,8219.429546
2018-03-22 18:00:00,6357.22185
2018-03-22 19:00:00,5373.685546
2018-03-22 20:00:00,7676.801379
2018-03-22 21:00:00,10458.0077355
2018-03-22 22:00:00,15022.4842355
2018-03-22 23:00:00,13906.3633965
2018-03-23 00:00:00,10145.610638
2018-03-23 01:00:00,5229.785954
2018-03-23 02:00:00,1250.452615
2018-03-23 03:00:00,702.581
2018-03-23 04:00:00,38.87
2018-03-23 05:00:00,350.0025
2018-03-23 06:00:00,200.732385
2018-03-23 07:00:00,730.594885
2018-03-23 08:00:00,1736.097385
2018-03-23 09:00:00,4338.42077
2018-03-23 10:00:00,5941.52077
2018-03-23 11:00:00,9340.138586
2018-03-23 12:00:00,6432.2825685
2018-03-23 13:00:00,8297.5784515
2018-03-23 14:00:00,9207.5329715
2018-03-23 15:00:00,9247.529155
2018-03-23 16:00:00,7445.32586
2018-03-23 17:00:00,6776.8120805
2018-03-23 18:00:00,6310.7870465
2018-03-23 19:00:00,4847.468753
2018-03-23 20:00:00,7429.66102
2018-03-23 21:00:00,11501.334253
2018-03-23 22:00:00,12709.075615
2018-03-23 23:00:00,11536.1564025
2018-03-24 00:00:00,7870.2205
2018-03-24 01:00:00,3196.1212965
2018-03-24 02:00:00,1420.251035
2018-03-24 03:00:00,731.859885
2018-03-24 04:00:00,283.199
2018-03-24 05:00:00,195.362
2018-03-24 06:00:00,917.7575
2018-03-24 07:00:00,779.17123
2018-03-24 08:00:00,1593.95727
2018-03-24 09:00:00,3055.136736
2018-03-24 10:00:00,4853.79327
2018-03-24 11:00:00,7080.94077
2018-03-24 12:00:00,7874.221787
2018-03-24 13:00:00,10105.750396
2018-03-24 14:00:00,10041.3610105
2018-03-24 15:00:00,7440.9929705
2018-03-24 16:00:00,8235.47131
2018-03-24 17:00:00,9571.449126
2018-03-24 18:00:00,10577.757937
2018-03-24 19:00:00,9993.684046
2018-03-24 20:00:00,11838.3650405
2018-03-24 21:00:00,12556.021977
2018-03-24 22:00:00,14004.757086
2018-03-24 23:00:00,11404.052165
2018-03-25 00:00:00,10283.713425
2018-03-25 01:00:00,4835.117155
2018-03-25 02:00:00,2403.902615
2018-03-25 03:00:00,271.4
2018-03-25 04:00:00,1356.160546
2018-03-25 05:00:00,235.3475
2018-03-25 06:00:00,91.77
2018-03-25 07:00:00,630.660115
2018-03-25 08:00:00,870.9065
2018-03-25 09:00:00,2077.842655
2018-03-25 10:00:00,4560.244155
2018-03-25 11:00:00,5949.8872385
2018-03-25 12:00:00,8817.55577
2018-03-25 13:00:00,9692.912632
2018-03-25 14:00:00,10267.774425
2018-03-25 15:00:00,7660.7821435
2018-03-25 16:00:00,9790.244515
2018-03-25 17:00:00,9198.861155
2018-03-25 18:00:00,8370.528
2018-03-25 19:00:00,8303.954385
2018-03-25 20:00:00,12106.315075
2018-03-25 21:00:00,13689.51996
2018-03-25 22:00:00,11507.900615
2018-03-25 23:00:00,13908.601055
2018-03-26 00:00:00,9508.004615
2018-03-26 01:00:00,5027.34
2018-03-26 02:00:00,1537.3775
2018-03-26 03:00:00,364.032385
2018-03-26 04:00:00,571.09
2018-03-26 05:00:00,48.76
2018-03-26 06:00:00,522.445
2018-03-26 07:00:00,802.9875
2018-03-26 08:00:00,1607.18273
2018-03-26 09:00:00,4980.1665055
2018-03-26 10:00:00,5330.57177
2018-03-26 11:00:00,7442.512707
2018-03-26 12:00:00,6689.61969
2018-03-26 13:00:00,7341.97513
2018-03-26 14:00:00,6965.796905
2018-03-26 15:00:00,6509.563454
2018-03-26 16:00:00,8859.910385
2018-03-26 17:00:00,7475.9306605
2018-03-26 18:00:00,7386.743595
2018-03-26 19:00:00,7783.038885
2018-03-26 20:00:00,10390.388115
2018-03-26 21:00:00,12685.276135
2018-03-26 22:00:00,15202.121745
2018-03-26 23:00:00,9425.8028105
2018-03-27 00:00:00,7256.78773
2018-03-27 01:00:00,3160.23588
2018-03-27 02:00:00,1178.05977
2018-03-27 03:00:00,1196.689885
2018-03-27 04:00:00,537.05
2018-03-27 05:00:00,309.9825
2018-03-27 06:00:00,350.221
2018-03-27 07:00:00,420.8425
2018-03-27 08:00:00,3070.315885
2018-03-27 09:00:00,4367.59627
2018-03-27 10:00:00,7154.632425
2018-03-27 11:00:00,7600.32677
2018-03-27 12:00:00,8184.090345
2018-03-27 13:00:00,8103.636345
2018-03-27 14:00:00,9403.05573
2018-03-27 15:00:00,9504.358195
2018-03-27 16:00:00,7764.673385
2018-03-27 17:00:00,7421.226115
2018-03-27 18:00:00,7332.05477
2018-03-27 19:00:00,8374.67536
2018-03-27 20:00:00,9935.81646
2018-03-27 21:00:00,13297.16273
2018-03-27 22:00:00,14225.10854
2018-03-27 23:00:00,11659.9075
2018-03-28 00:00:00,6450.718115
2018-03-28 01:00:00,3275.1195
2018-03-28 02:00:00,861.234885
2018-03-28 03:00:00,654.0625
2018-03-28 04:00:00,369.38
2018-03-28 05:00:00,75.095
2018-03-28 06:00:00,255.4265
2018-03-28 07:00:00,2527.3895
2018-03-28 08:00:00,1687.613615
2018-03-28 09:00:00,4422.417345
2018-03-28 10:00:00,4791.405885
2018-03-28 11:00:00,8219.348885
2018-03-28 12:00:00,8009.416845
2018-03-28 13:00:00,9639.55277
2018-03-28 14:00:00,6208.74673
2018-03-28 15:00:00,7823.1275055
2018-03-28 16:00:00,9136.93377
2018-03-28 17:00:00,6778.893385
2018-03-28 18:00:00,7866.2759655
2018-03-28 19:00:00,9660.218155
2018-03-28 20:00:00,9651.80073
2018-03-28 21:00:00,14327.194615
2018-03-28 22:00:00,12373.368075
2018-03-28 23:00:00,13563.767046
2018-03-29 00:00:00,7577.798385
2018-03-29 01:00:00,4118.28777
2018-03-29 02:00:00,1094.409115
2018-03-29 03:00:00,371.5535
2018-03-29 04:00:00,149.27
2018-03-29 05:00:00,275.632
2018-03-29 06:00:00,299.782
2018-03-29 07:00:00,636.364
2018-03-29 08:00:00,3442.087885
2018-03-29 09:00:00,3590.02423
2018-03-29 10:00:00,6373.96447
2018-03-29 11:00:00,5662.37
2018-03-29 12:00:00,6916.85877
2018-03-29 13:00:00,7544.160885
2018-03-29 14:00:00,6399.139511
2018-03-29 15:00:00,7529.6542905
2018-03-29 16:00:00,7941.486115
2018-03-29 17:00:00,6194.164385
2018-03-29 18:00:00,7600.64946
2018-03-29 19:00:00,5792.274046
2018-03-29 20:00:00,11014.34396
2018-03-29 21:00:00,9495.4120805
2018-03-29 22:00:00,12559.356885
2018-03-29 23:00:00,13019.897845
2018-03-30 00:00:00,6888.05472
2018-03-30 01:00:00,3915.63546
2018-03-30 02:00:00,1362.761385
2018-03-30 03:00:00,572.7
2018-03-30 04:00:00,114.8275
2018-03-30 05:00:00,114.9425
2018-03-30 06:00:00,238.395
2018-03-30 07:00:00,918.9998105
2018-03-30 08:00:00,1620.165885
2018-03-30 09:00:00,3976.435615
2018-03-30 10:00:00,6284.439615
2018-03-30 11:00:00,5052.916253
2018-03-30 12:00:00,6842.14373
2018-03-30 13:00:00,6138.64273
2018-03-30 14:00:00,7445.468575
2018-03-30 15:00:00,7020.39281
2018-03-30 16:00:00,7077.341385
2018-03-30 17:00:00,6275.239845
2018-03-30 18:00:00,4392.1835
2018-03-30 19:00:00,5782.246345
2018-03-30 20:00:00,8467.933115
2018-03-30 21:00:00,11254.8320865
2018-03-30 22:00:00,13945.682161
2018-03-30 23:00:00,11500.977431
2018-03-31 00:00:00,7141.44227
2018-03-31 01:00:00,2025.4947815
2018-03-31 02:00:00,1105.092385
2018-03-31 03:00:00,653.821
2018-03-31 04:00:00,856.8075
2018-03-31 05:00:00,0.0
2018-03-31 06:00:00,684.594885
2018-03-31 07:00:00,569.02
2018-03-31 08:00:00,1296.877586
2018-03-31 09:00:00,2292.904155
2018-03-31 10:00:00,3541.1371665
2018-03-31 11:00:00,4377.1184195
2018-03-31 12:00:00,4931.45277
2018-03-31 13:00:00,7066.2438275
2018-03-31 14:00:00,7167.731385
2018-03-31 15:00:00,4428.799569
2018-03-31 16:00:00,7500.4955
2018-03-31 17:00:00,6940.745075
2018-03-31 18:00:00,6912.12054
2018-03-31 19:00:00,7350.45477
2018-03-31 20:00:00,8751.971385
2018-03-31 21:00:00,9466.501276
2018-03-31 22:00:00,12822.2463905
2018-03-31 23:00:00,11109.3794655
2018-04-01 00:00:00,8516.9685745
2018-04-01 01:00:00,5122.387431
2018-04-01 02:00:00,1782.488385
2018-04-01 03:00:00,784.3575
2018-04-01 04:00:00,53.8775
2018-04-01 05:00:00,45.885
2018-04-01 06:00:00,636.180115
2018-04-01 07:00:00,584.085
2018-04-01 08:00:00,1227.13027
2018-04-01 09:00:00,2846.2385
2018-04-01 10:00:00,5001.925
2018-04-01 11:00:00,4674.956885
2018-04-01 12:00:00,7292.5414255
2018-04-01 13:00:00,7810.98423
2018-04-01 14:00:00,9462.694707
2018-04-01 15:00:00,6779.6295
2018-04-01 16:00:00,5986.48577
2018-04-01 17:00:00,5658.48323
2018-04-01 18:00:00,7980.8614595
2018-04-01 19:00:00,7380.5965
2018-04-01 20:00:00,9815.066
2018-04-01 21:00:00,12278.3427585
2018-04-01 22:00:00,14560.610506
2018-04-01 23:00:00,13120.603575
2018-04-02 00:00:00,7384.6054
2018-04-02 01:00:00,4405.37377
2018-04-02 02:00:00,977.27
2018-04-02 03:00:00,662.7335
2018-04-02 04:00:00,321.425
2018-04-02 05:00:00,0.0
2018-04-02 06:00:00,283.3025
2018-04-02 07:00:00,1103.58623
2018-04-02 08:00:00,2135.136115
2018-04-02 09:00:00,3610.390385
2018-04-02 10:00:00,6001.3779825
2018-04-02 11:00:00,9185.624586
2018-04-02 12:00:00,5355.688023
2018-04-02 13:00:00,7554.081176
2018-04-02 14:00:00,9659.8278105
2018-04-02 15:00:00,7909.148115
2018-04-02 16:00:00,8808.885115
2018-04-02 17:00:00,6142.1040805
2018-04-02 18:00:00,5681.057201
2018-04-02 19:00:00,7501.7487355
2018-04-02 20:00:00,7898.591575
2018-04-02 21:00:00,13507.232287
2018-04-02 22:00:00,14853.629724
2018-04-02 23:00:00,10681.487201
2018-04-03 00:00:00,6250.6939805
2018-04-03 01:00:00,4216.141615
2018-04-03 02:00:00,698.372
2018-04-03 03:00:00,166.2325
2018-04-03 04:00:00,0.0
2018-04-03 05:00:00,0.0
2018-04-03 06:00:00,301.8175
2018-04-03 07:00:00,800.1585
2018-04-03 08:00:00,3090.073161
2018-04-03 09:00:00,4268.5238735
2018-04-03 10:00:00,9109.034655
2018-04-03 11:00:00,7411.864885
2018-04-03 12:00:00,6850.81427
2018-04-03 13:00:00,8322.8485055
2018-04-03 14:00:00,9158.806471
2018-04-03 15:00:00,9606.693475
2018-04-03 16:00:00,6959.892299
2018-04-03 17:00:00,7850.015115
2018-04-03 18:00:00,8388.479385
2018-04-03 19:00:00,7523.581865
2018-04-03 20:00:00,10189.586339
2018-04-03 21:00:00,11478.5755575
2018-04-03 22:00:00,13204.506655
2018-04-03 23:00:00,12429.660069
2018-04-04 00:00:00,5884.549885
2018-04-04 01:00:00,4304.364785
2018-04-04 02:00:00,1008.906385
2018-04-04 03:00:00,448.028615
2018-04-04 04:00:00,290.202385
2018-04-04 05:00:00,292.042615
2018-04-04 06:00:00,240.925
2018-04-04 07:00:00,1332.10227
2018-04-04 08:00:00,2005.15127
2018-04-04 09:00:00,4606.371161
2018-04-04 10:00:00,7042.013615
2018-04-04 11:00:00,6645.815546
2018-04-04 12:00:00,8886.418
2018-04-04 13:00:00,8972.40396
2018-04-04 14:00:00,9530.6360515
2018-04-04 15:00:00,8636.614747
2018-04-04 16:00:00,6829.65427
2018-04-04 17:00:00,6275.946451
2018-04-04 18:00:00,5915.97927
2018-04-04 19:00:00,7043.796
2018-04-04 20:00:00,8875.148
2018-04-04 21:00:00,12494.313046
2018-04-04 22:00:00,15238.415975
2018-04-04 23:00:00,15541.27158
2018-04-05 00:00:00,6450.292707
2018-04-05 01:00:00,3122.4573105
2018-04-05 02:00:00,1145.146885
2018-04-05 03:00:00,1013.6675
2018-04-05 04:00:00,459.2525
2018-04-05 05:00:00,66.47
2018-04-05 06:00:00,318.481
2018-04-05 07:00:00,1357.804885
2018-04-05 08:00:00,2516.475655
2018-04-05 09:00:00,4464.438115
2018-04-05 10:00:00,6400.118046
2018-04-05 11:00:00,5803.84806
2018-04-05 12:00:00,7811.397655
2018-04-05 13:00:00,6730.547385
2018-04-05 14:00:00,8305.2301605
2018-04-05 15:00:00,7643.337
2018-04-05 16:00:00,6004.978138
2018-04-05 17:00:00,7462.257839
2018-04-05 18:00:00,6972.910115
2018-04-05 19:00:00,5153.713776
2018-04-05 20:00:00,9597.946391
2018-04-05 21:00:00,13931.97377
2018-04-05 22:00:00,17519.065891
2018-04-05 23:00:00,19706.15827
2018-04-06 00:00:00,9798.2185
2018-04-06 01:00:00,4687.790655
2018-04-06 02:00:00,1903.525885
2018-04-06 03:00:00,313.593615
2018-04-06 04:00:00,41.9175
2018-04-06 05:00:00,264.0975
2018-04-06 06:00:00,1161.534385
2018-04-06 07:00:00,920.172385
2018-04-06 08:00:00,4274.2741495
2018-04-06 09:00:00,6876.425
2018-04-06 10:00:00,10405.890115
2018-04-06 11:00:00,11921.27973
2018-04-06 12:00:00,12914.304155
2018-04-06 13:00:00,14361.682195
2018-04-06 14:00:00,12009.554075
2018-04-06 15:00:00,10622.090575
2018-04-06 16:00:00,12845.5916205
2018-04-06 17:00:00,12066.28277
2018-04-06 18:00:00,14151.18654
2018-04-06 19:00:00,12019.5007355
2018-04-06 20:00:00,15741.39504
2018-04-06 21:00:00,17799.316452
2018-04-06 22:00:00,17672.843523
2018-04-06 23:00:00,17682.227615
2018-04-07 00:00:00,10717.2637815
2018-04-07 01:00:00,5591.656385
2018-04-07 02:00:00,1221.633431
2018-04-07 03:00:00,1381.2765
2018-04-07 04:00:00,223.445115
2018-04-07 05:00:00,448.3735
2018-04-07 06:00:00,865.122
2018-04-07 07:00:00,1504.3035
2018-04-07 08:00:00,5369.48846
2018-04-07 09:00:00,5141.4315
2018-04-07 10:00:00,6043.8933675
2018-04-07 11:00:00,10789.0232755
2018-04-07 12:00:00,11125.203201
2018-04-07 13:00:00,11281.5232875
2018-04-07 14:00:00,11625.9015285
2018-04-07 15:00:00,10203.673931
2018-04-07 16:00:00,8798.649655
2018-04-07 17:00:00,9447.715635
2018-04-07 18:00:00,10322.606609
2018-04-07 19:00:00,12986.58154
2018-04-07 20:00:00,13403.215316
2018-04-07 21:00:00,17461.611431
2018-04-07 22:00:00,19128.1572415
2018-04-07 23:00:00,17184.731842
2018-04-08 00:00:00,12736.732816
2018-04-08 01:00:00,5086.58823
2018-04-08 02:00:00,1583.5499655
2018-04-08 03:00:00,825.4355
2018-04-08 04:00:00,344.333
2018-04-08 05:00:00,206.8275
2018-04-08 06:00:00,799.364885
2018-04-08 07:00:00,672.174885
2018-04-08 08:00:00,1389.89
2018-04-08 09:00:00,3948.881385
2018-04-08 10:00:00,6142.534951
2018-04-08 11:00:00,10356.5142555
2018-04-08 12:00:00,12692.020609
2018-04-08 13:00:00,13724.663086
2018-04-08 14:00:00,13391.254925
2018-04-08 15:00:00,12415.422816
2018-04-08 16:00:00,9450.99877
2018-04-08 17:00:00,9577.4638445
2018-04-08 18:00:00,13653.35131
2018-04-08 19:00:00,12449.370701
2018-04-08 20:00:00,16681.198431
2018-04-08 21:00:00,17573.63438
2018-04-08 22:00:00,22360.888006
2018-04-08 23:00:00,29635.0520405
2018-04-09 00:00:00,15398.017046
2018-04-09 01:00:00,5989.33363
2018-04-09 02:00:00,2551.672095
2018-04-09 03:00:00,644.0000805
2018-04-09 04:00:00,340.400115
2018-04-09 05:00:00,242.2935
2018-04-09 06:00:00,267.4325
2018-04-09 07:00:00,985.319885
2018-04-09 08:00:00,3902.6861955
2018-04-09 09:00:00,7012.435661
2018-04-09 10:00:00,9538.513195
2018-04-09 11:00:00,13240.0942445
2018-04-09 12:00:00,13625.7298165
2018-04-09 13:00:00,14703.3026555
2018-04-09 14:00:00,16063.925259
2018-04-09 15:00:00,16943.1915805
2018-04-09 16:00:00,16683.027115
2018-04-09 17:00:00,13302.682431
2018-04-09 18:00:00,13950.98281
2018-04-09 19:00:00,14811.69019
2018-04-09 20:00:00,17022.9214255
2018-04-09 21:00:00,22778.384029
2018-04-09 22:00:00,26448.4915565
2018-04-09 23:00:00,21083.3644255
2018-04-10 00:00:00,12437.928155
2018-04-10 01:00:00,5457.16446
2018-04-10 02:00:00,2397.58923
2018-04-10 03:00:00,1966.005385
2018-04-10 04:00:00,508.0125
2018-04-10 05:00:00,0.0
2018-04-10 06:00:00,201.192385
2018-04-10 07:00:00,950.038115
2018-04-10 08:00:00,4517.717477
2018-04-10 09:00:00,7516.031931
2018-04-10 10:00:00,11007.59346
2018-04-10 11:00:00,15783.943361
2018-04-10 12:00:00,12255.791362
2018-04-10 13:00:00,12780.9850805
2018-04-10 14:00:00,11856.040345
2018-04-10 15:00:00,12417.688224
2018-04-10 16:00:00,11780.02546
2018-04-10 17:00:00,13618.231575
2018-04-10 18:00:00,13032.662615
2018-04-10 19:00:00,10931.929325
2018-04-10 20:00:00,15544.803368
2018-04-10 21:00:00,16375.137937
2018-04-10 22:00:00,19971.36299
2018-04-10 23:00:00,24510.388081
2018-04-11 00:00:00,11474.040061
2018-04-11 01:00:00,5745.4345
2018-04-11 02:00:00,2805.850615
2018-04-11 03:00:00,1103.87373
2018-04-11 04:00:00,379.362115
2018-04-11 05:00:00,645.380115
2018-04-11 06:00:00,539.752615
2018-04-11 07:00:00,1128.034885
2018-04-11 08:00:00,4105.017115
2018-04-11 09:00:00,8750.494256
2018-04-11 10:00:00,8894.571891
2018-04-11 11:00:00,13627.1091495
2018-04-11 12:00:00,10954.41746
